Datetime,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LTIM,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHREECEM,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
2025-01-02 06:45:00+00:00,2555.0,1214.5,7419.9501953125,2335.949951171875,1081.4000244140625,8904.099609375,1711.800048828125,3679.0,294.70001220703125,1611.050048828125,4752.60009765625,1532.949951171875,387.5,6096.75,1376.550048828125,5231.2001953125,2542.050048828125,1954.050048828125,1791.4000244140625,618.9500122070312,4266.9501953125,594.1500244140625,2365.5,1287.0999755859375,985.0,1957.25,487.1000061035156,911.75,1825.75,5739.39990234375,3708.10009765625,3208.0,11748.0498046875,2201.85009765625,335.54998779296875,244.88999938964844,314.25,1232.5999755859375,1406.699951171875,795.0999755859375,26630.25,1876.949951171875,929.2999877929688,756.6500244140625,137.6300048828125,4161.85009765625,1718.9000244140625,3337.949951171875,11766.2998046875,301.1000061035156
2025-01-02 07:45:00+00:00,2571.25,1220.550048828125,7420.0,2337.5,1083.800048828125,9082.0,1700.800048828125,3714.375,296.0,1614.0,4770.2998046875,1535.0999755859375,391.95001220703125,6101.9501953125,1371.25,5320.0,2549.39990234375,1958.75,1793.949951171875,619.9500122070312,4312.64990234375,597.7999877929688,2375.25,1288.800048828125,987.6500244140625,1952.0999755859375,485.8500061035156,914.25,1828.6500244140625,5753.0,3709.199951171875,3213.5,11841.75,2204.60009765625,337.75,245.52000427246094,315.25,1237.0999755859375,1418.8499755859375,799.25,26651.599609375,1874.6500244140625,927.4000244140625,762.4000244140625,138.1199951171875,4163.0,1725.8499755859375,3362.14990234375,11780.650390625,302.5
2025-01-02 08:45:00+00:00,2593.39990234375,1224.449951171875,7426.7001953125,2343.14990234375,1086.6500244140625,9080.0,1700.199951171875,3694.550048828125,296.8500061035156,1609.75,4789.10009765625,1538.5,392.8999938964844,6147.10009765625,1376.699951171875,5313.0,2543.449951171875,1970.949951171875,1792.199951171875,620.3499755859375,4310.64990234375,599.0499877929688,2369.60009765625,1291.3499755859375,990.5,1956.5,489.1499938964844,911.5999755859375,1839.0999755859375,5750.0,3716.25,3206.800048828125,11840.349609375,2200.0,338.04998779296875,246.38999938964844,314.79998779296875,1241.5,1423.800048828125,801.25,26689.849609375,1877.800048828125,930.0999755859375,764.1500244140625,138.17999267578125,4174.85009765625,1726.199951171875,3387.0,11800.0,303.8999938964844
2025-01-02 09:45:00+00:00,2587.85009765625,1225.0,7405.0,2343.25,1086.0999755859375,9062.0,1700.0,3686.5,296.8999938964844,1613.0,4787.7998046875,1534.949951171875,393.0,6144.75,1375.050048828125,5303.0,2543.949951171875,1966.449951171875,1793.0999755859375,619.9500122070312,4304.25,600.5499877929688,2370.0,1291.0,996.0,1954.0,489.04998779296875,912.5,1837.1500244140625,5754.0,3708.0,3205.0,11837.0,2195.0,338.0,246.07000732421875,315.1499938964844,1240.800048828125,1422.25,802.0,26689.900390625,1875.050048828125,926.9000244140625,764.8499755859375,138.00999450683594,4166.2001953125,1726.949951171875,3396.949951171875,11763.7998046875,303.79998779296875
2025-01-03 03:45:00+00:00,2601.89990234375,1221.5,7355.2998046875,2333.14990234375,1086.0,8995.0,1700.5,3697.675048828125,295.8500061035156,1599.199951171875,4813.75,1519.300048828125,390.8999938964844,6131.89990234375,1362.199951171875,5298.0,2529.10009765625,1962.800048828125,1767.050048828125,616.7999877929688,4225.9501953125,591.25,2369.10009765625,1273.449951171875,994.5,1934.8499755859375,484.5,919.7999877929688,1821.949951171875,5741.0,3683.300048828125,3186.199951171875,11943.25,2208.39990234375,339.70001220703125,252.33999633789062,314.1000061035156,1239.4000244140625,1428.1500244140625,802.4000244140625,26861.5,1862.3499755859375,930.1500244140625,770.5999755859375,138.2100067138672,4118.0,1695.199951171875,3452.64990234375,11792.2998046875,299.0
2025-01-03 04:45:00+00:00,2594.5,1219.8499755859375,7385.0,2342.0,1089.550048828125,9012.0,1709.0999755859375,3712.125,295.29998779296875,1604.0999755859375,4823.85009765625,1519.949951171875,391.79998779296875,6110.2998046875,1359.1500244140625,5339.9501953125,2521.75,1952.0,1760.0999755859375,617.3499755859375,4206.60009765625,595.25,2385.5,1270.0,1004.9000244140625,1924.550048828125,484.45001220703125,918.5,1832.449951171875,5709.4501953125,3699.550048828125,3204.699951171875,12029.2998046875,2227.0,341.1000061035156,250.58999633789062,316.6499938964844,1247.300048828125,1431.6500244140625,800.7999877929688,26380.599609375,1861.4000244140625,934.2999877929688,782.0999755859375,138.4600067138672,4109.75,1690.0,3469.0,11790.25,296.3999938964844
2025-01-03 05:45:00+00:00,2587.39990234375,1215.699951171875,7363.25,2347.75,1092.949951171875,9043.0,1717.0999755859375,3746.47509765625,295.8500061035156,1602.25,4835.0498046875,1508.050048828125,394.45001220703125,6065.14990234375,1352.8499755859375,5347.0,2519.0,1953.699951171875,1760.5999755859375,622.2000122070312,4225.89990234375,597.2999877929688,2385.550048828125,1271.8499755859375,1011.2999877929688,1936.550048828125,484.0,921.0999755859375,1834.050048828125,5733.4501953125,3695.550048828125,3201.5,12030.9501953125,2229.0,343.04998779296875,257.3999938964844,316.45001220703125,1257.0,1448.8499755859375,799.4500122070312,26339.599609375,1857.8499755859375,935.0,794.5,139.36000061035156,4122.4501953125,1697.0,3463.199951171875,11787.150390625,295.95001220703125
2025-01-03 06:45:00+00:00,2579.60009765625,1210.9000244140625,7317.25,2341.050048828125,1091.8499755859375,9007.400390625,1706.300048828125,3717.60009765625,297.3500061035156,1601.300048828125,4834.2001953125,1512.050048828125,397.54998779296875,6049.64990234375,1353.3499755859375,5326.10009765625,2518.5,1961.3499755859375,1759.5999755859375,621.9500122070312,4212.0,595.2999877929688,2385.89990234375,1269.6500244140625,1007.5999755859375,1938.0,482.5,918.7000122070312,1839.6500244140625,5752.4501953125,3679.10009765625,3199.14990234375,12016.7001953125,2224.5,343.0,259.79998779296875,317.54998779296875,1259.0999755859375,1448.1500244140625,799.5499877929688,26235.55078125,1853.5,933.5999755859375,796.4000244140625,139.08999633789062,4117.89990234375,1695.550048828125,3440.0,11768.2001953125,295.8500061035156
2025-01-03 07:45:00+00:00,2570.800048828125,1200.6500244140625,7324.9501953125,2337.550048828125,1085.5999755859375,9013.7998046875,1701.5,3697.875,296.95001220703125,1599.0,4848.0498046875,1515.5,396.5,6059.4501953125,1354.6500244140625,5319.60009765625,2518.050048828125,1953.6500244140625,1752.800048828125,621.9500122070312,4234.5,593.3499755859375,2401.60009765625,1264.699951171875,999.1500244140625,1938.3499755859375,481.25,916.75,1837.550048828125,5755.0498046875,3664.60009765625,3195.050048828125,11923.0,2230.0,340.79998779296875,259.44000244140625,316.45001220703125,1254.300048828125,1446.300048828125,795.75,26130.80078125,1853.25,940.4000244140625,792.6500244140625,138.44000244140625,4109.0,1689.3499755859375,3431.75,11748.650390625,295.3999938964844
2025-01-03 08:45:00+00:00,2563.050048828125,1199.5999755859375,7295.0498046875,2336.550048828125,1085.800048828125,8965.5,1701.199951171875,3711.27490234375,296.3500061035156,1599.75,4834.4501953125,1512.550048828125,393.6000061035156,6049.85009765625,1352.0,5311.25,2510.89990234375,1946.5999755859375,1748.9000244140625,623.4000244140625,4245.2998046875,590.6500244140625,2407.64990234375,1264.300048828125,996.3499755859375,1939.1500244140625,480.45001220703125,915.7000122070312,1838.75,5739.4501953125,3663.60009765625,3196.050048828125,11944.150390625,2235.0,339.95001220703125,259.1600036621094,316.3500061035156,1250.6500244140625,1447.0999755859375,793.4000244140625,26140.0,1848.4000244140625,940.25,792.2000122070312,138.42999267578125,4099.7001953125,1689.9000244140625,3454.64990234375,11801.849609375,294.6000061035156
2025-01-03 09:45:00+00:00,2562.10009765625,1197.800048828125,7320.0,2333.949951171875,1081.5999755859375,8965.0,1696.050048828125,3684.25,296.3999938964844,1598.8499755859375,4834.10009765625,1507.5,393.6499938964844,6048.2998046875,1351.1500244140625,5310.75,2510.0,1946.0,1748.4000244140625,624.0,4243.10009765625,590.1500244140625,2403.0,1265.1500244140625,997.9000244140625,1936.4000244140625,483.8999938964844,915.0499877929688,1838.6500244140625,5726.0,3659.89990234375,3184.449951171875,11934.25,2232.699951171875,339.70001220703125,258.20001220703125,316.04998779296875,1249.8499755859375,1450.0,793.5,26184.400390625,1849.6500244140625,939.4500122070312,789.0,138.3300018310547,4099.89990234375,1690.5,3450.0,11755.0,295.20001220703125
2025-01-06 03:45:00+00:00,2530.449951171875,1188.949951171875,7336.5,2310.39990234375,1083.949951171875,9011.5498046875,1719.0,3779.550048828125,292.0,1603.0,4825.2998046875,1492.800048828125,388.54998779296875,5921.4501953125,1346.199951171875,5292.9501953125,2510.89990234375,1964.050048828125,1742.449951171875,615.2999877929688,4264.0,582.6500244140625,2383.75,1275.699951171875,996.5499877929688,1958.0,461.6499938964844,908.25,1805.449951171875,5860.0,3684.35009765625,3208.89990234375,11890.7998046875,2203.0,338.25,255.60000610351562,313.75,1252.0,1449.550048828125,788.9000244140625,26187.19921875,1844.550048828125,939.7000122070312,793.7999877929688,135.74000549316406,4134.7001953125,1700.800048828125,3510.85009765625,11794.5,296.29998779296875
2025-01-06 04:45:00+00:00,2490.949951171875,1170.75,7342.64990234375,2289.5,1072.3499755859375,8893.0,1695.1500244140625,3720.75,286.79998779296875,1587.449951171875,4810.0,1490.0999755859375,382.79998779296875,5890.89990234375,1340.5999755859375,5242.5498046875,2471.14990234375,1942.4000244140625,1724.949951171875,609.3499755859375,4222.5498046875,577.9000244140625,2370.800048828125,1267.0,978.5,1936.6500244140625,450.20001220703125,903.4000244140625,1786.449951171875,5784.7998046875,3641.75,3119.699951171875,11794.0,2190.75,332.1499938964844,252.25,309.0,1234.4000244140625,1437.3499755859375,783.2000122070312,26120.0,1839.949951171875,930.8499755859375,778.9500122070312,133.11000061035156,4096.85009765625,1685.1500244140625,3481.300048828125,11606.7998046875,293.1000061035156
2025-01-06 05:45:00+00:00,2490.35009765625,1176.3499755859375,7398.89990234375,2276.89990234375,1070.0999755859375,8905.0,1693.300048828125,3695.0,286.8500061035156,1583.0999755859375,4827.0498046875,1491.3499755859375,383.6000061035156,5895.5498046875,1342.050048828125,5250.35009765625,2475.300048828125,1940.25,1717.4000244140625,610.9500122070312,4253.7001953125,575.3499755859375,2381.0,1267.300048828125,974.9000244140625,1935.6500244140625,449.5,905.5499877929688,1788.8499755859375,5755.0498046875,3620.0,3126.699951171875,11805.7998046875,2190.5,332.3999938964844,252.8300018310547,308.3500061035156,1231.050048828125,1435.0999755859375,783.9000244140625,26070.25,1840.0,941.0,785.9000244140625,132.60000610351562,4089.0,1685.0999755859375,3483.800048828125,11576.7001953125,292.6499938964844
2025-01-06 06:45:00+00:00,2496.35009765625,1175.800048828125,7397.85009765625,2273.800048828125,1065.0,8885.7998046875,1688.0,3711.47509765625,288.1000061035156,1583.6500244140625,4818.85009765625,1489.5,381.20001220703125,5894.39990234375,1342.699951171875,5260.4501953125,2485.5,1952.75,1715.25,609.2999877929688,4229.14990234375,576.2000122070312,2381.050048828125,1267.1500244140625,971.9000244140625,1948.300048828125,445.1499938964844,905.5499877929688,1779.6500244140625,5791.0,3614.75,3130.14990234375,11779.599609375,2192.0,331.0,255.4499969482422,308.1000061035156,1230.3499755859375,1435.800048828125,780.0499877929688,26067.849609375,1840.9000244140625,950.7000122070312,784.6500244140625,132.91000366210938,4114.14990234375,1689.949951171875,3488.0,11555.25,293.6499938964844
2025-01-06 07:45:00+00:00,2476.85009765625,1167.6500244140625,7373.5,2268.85009765625,1061.8499755859375,8861.650390625,1681.0,3686.0,286.45001220703125,1584.0,4805.25,1480.5,379.5,5886.35009765625,1340.5,5261.5,2462.64990234375,1955.550048828125,1706.949951171875,605.9000244140625,4231.0,573.25,2369.0,1259.5999755859375,966.2999877929688,1942.3499755859375,444.70001220703125,903.5,1781.1500244140625,5750.0,3597.199951171875,3119.89990234375,11746.5,2191.699951171875,328.95001220703125,253.85000610351562,306.1499938964844,1225.5,1434.0,774.6500244140625,26010.0,1838.949951171875,948.75,781.5999755859375,132.1199951171875,4103.75,1684.800048828125,3483.0,11500.400390625,293.8999938964844
2025-01-06 08:45:00+00:00,2473.550048828125,1162.0,7430.0,2264.050048828125,1060.5,8812.0498046875,1679.949951171875,3664.324951171875,284.6000061035156,1587.9000244140625,4784.2001953125,1488.9000244140625,378.54998779296875,5892.75,1345.9000244140625,5248.5498046875,2462.39990234375,1949.550048828125,1709.0999755859375,605.3499755859375,4192.7998046875,573.5499877929688,2372.449951171875,1261.949951171875,969.0,1936.0999755859375,442.1499938964844,899.9500122070312,1777.199951171875,5735.0498046875,3595.25,3103.39990234375,11740.2001953125,2179.14990234375,327.3999938964844,254.3300018310547,305.70001220703125,1215.25,1429.949951171875,775.6500244140625,25851.55078125,1845.75,944.5,775.2000122070312,132.14999389648438,4094.64990234375,1684.1500244140625,3465.39990234375,11485.0,294.25
2025-01-06 09:45:00+00:00,2478.0,1162.949951171875,7436.60009765625,2270.0,1065.0,8825.0,1684.5999755859375,3673.449951171875,285.75,1585.199951171875,4791.25,1491.4000244140625,379.45001220703125,5891.64990234375,1352.75,5250.10009765625,2460.550048828125,1950.0,1711.0,605.9500122070312,4202.7998046875,574.2000122070312,2378.10009765625,1264.0999755859375,970.0499877929688,1938.75,445.5,901.9500122070312,1777.9000244140625,5731.35009765625,3603.199951171875,3096.39990234375,11730.2001953125,2185.0,327.6000061035156,254.36000061035156,306.0,1217.550048828125,1434.6500244140625,778.0999755859375,25908.599609375,1849.199951171875,946.9000244140625,775.5999755859375,132.0,4095.0,1687.949951171875,3476.5,11503.599609375,294.20001220703125
2025-01-07 03:45:00+00:00,2508.10009765625,1177.550048828125,7378.14990234375,2301.14990234375,1064.449951171875,8824.9501953125,1684.0,3682.5,287.20001220703125,1590.0999755859375,4878.2998046875,1502.75,379.8999938964844,5909.9501953125,1360.550048828125,5256.89990234375,2488.75,1946.800048828125,1711.0,607.5,4214.14990234375,583.5499877929688,2391.300048828125,1279.6500244140625,979.25,1950.1500244140625,444.3500061035156,908.5,1780.25,5790.35009765625,3614.300048828125,3117.85009765625,11769.0,2209.199951171875,328.25,264.1199951171875,307.6000061035156,1237.699951171875,1448.449951171875,780.75,26106.05078125,1859.75,962.1500244140625,780.5,133.1300048828125,4043.60009765625,1672.6500244140625,3554.550048828125,11623.25,292.8999938964844
2025-01-07 04:45:00+00:00,2504.550048828125,1173.75,7438.7001953125,2308.0,1065.050048828125,8820.7001953125,1686.5,3698.199951171875,284.20001220703125,1588.1500244140625,4863.9501953125,1506.9000244140625,379.75,5897.35009765625,1367.5999755859375,5215.89990234375,2477.449951171875,1928.1500244140625,1711.5999755859375,609.0,4198.60009765625,582.6500244140625,2388.60009765625,1278.050048828125,984.5999755859375,1941.0999755859375,446.45001220703125,907.2000122070312,1788.0,5784.10009765625,3610.949951171875,3125.199951171875,11780.0,2206.10009765625,327.04998779296875,266.6000061035156,307.45001220703125,1239.8499755859375,1457.949951171875,776.8499755859375,26194.69921875,1860.050048828125,961.6500244140625,784.5,132.2899932861328,4024.25,1663.199951171875,3539.0,11583.25,292.5
2025-01-07 05:45:00+00:00,2504.5,1175.1500244140625,7487.2001953125,2298.75,1066.4000244140625,8824.400390625,1699.1500244140625,3688.75,281.3999938964844,1590.25,4854.0,1497.550048828125,378.1499938964844,5894.2001953125,1362.5999755859375,5196.14990234375,2475.64990234375,1927.0,1713.800048828125,612.2000122070312,4192.10009765625,583.4000244140625,2389.949951171875,1283.800048828125,990.2000122070312,1928.550048828125,443.04998779296875,908.2000122070312,1789.75,5795.2001953125,3604.75,3107.550048828125,11753.650390625,2205.800048828125,326.8999938964844,266.1000061035156,305.20001220703125,1239.6500244140625,1459.1500244140625,779.8499755859375,26186.599609375,1856.449951171875,971.2999877929688,792.0999755859375,132.44000244140625,4014.14990234375,1669.050048828125,3527.949951171875,11560.2001953125,292.04998779296875
2025-01-07 06:45:00+00:00,2511.75,1179.0,7469.25,2293.050048828125,1065.6500244140625,8816.599609375,1697.3499755859375,3673.824951171875,281.8999938964844,1594.0999755859375,4862.39990234375,1498.199951171875,378.6499938964844,5898.60009765625,1368.449951171875,5197.2001953125,2471.85009765625,1921.5,1713.5999755859375,619.4500122070312,4185.35009765625,585.1500244140625,2387.75,1286.0999755859375,989.9500122070312,1930.800048828125,441.3500061035156,908.5999755859375,1783.699951171875,5783.5,3612.14990234375,3108.050048828125,11707.0498046875,2205.75,327.3999938964844,265.6099853515625,304.29998779296875,1240.5999755859375,1471.0,780.2000122070312,25924.69921875,1854.300048828125,965.2000122070312,791.5999755859375,133.3300018310547,4032.35009765625,1666.300048828125,3505.300048828125,11557.099609375,293.5
2025-01-07 07:45:00+00:00,2521.64990234375,1178.949951171875,7490.0,2295.300048828125,1069.5999755859375,8830.0,1691.0,3676.824951171875,283.45001220703125,1593.699951171875,4851.0,1496.5999755859375,380.1000061035156,5899.7998046875,1364.550048828125,5187.2998046875,2474.800048828125,1917.949951171875,1714.300048828125,618.2999877929688,4181.0498046875,585.9000244140625,2386.449951171875,1279.4000244140625,992.0,1926.5999755859375,441.5,911.1500244140625,1779.550048828125,5772.39990234375,3632.64990234375,3103.75,11697.349609375,2208.550048828125,329.1000061035156,266.25,303.6000061035156,1238.0999755859375,1477.3499755859375,779.75,25884.599609375,1849.050048828125,964.1500244140625,793.7000122070312,133.60000610351562,4029.050048828125,1667.4000244140625,3516.699951171875,11623.9501953125,294.3999938964844
2025-01-07 08:45:00+00:00,2520.050048828125,1173.75,7421.39990234375,2291.35009765625,1068.3499755859375,8813.25,1682.949951171875,3682.0,282.95001220703125,1591.3499755859375,4833.2001953125,1497.800048828125,379.70001220703125,5906.35009765625,1351.3499755859375,5176.14990234375,2465.5,1913.3499755859375,1713.949951171875,619.8499755859375,4161.64990234375,584.7999877929688,2390.10009765625,1279.8499755859375,982.5499877929688,1927.1500244140625,440.6499938964844,912.3499755859375,1771.050048828125,5757.0498046875,3641.35009765625,3110.85009765625,11711.25,2213.14990234375,328.3999938964844,263.5,304.79998779296875,1240.9000244140625,1475.949951171875,779.0,26000.099609375,1853.949951171875,956.0,792.4000244140625,133.33999633789062,4026.949951171875,1671.0,3500.64990234375,11620.150390625,294.04998779296875
2025-01-07 09:45:00+00:00,2520.550048828125,1174.0,7436.75,2291.0,1067.6500244140625,8810.2998046875,1682.75,3667.77490234375,282.79998779296875,1591.0,4832.25,1497.4000244140625,380.0,5907.9501953125,1351.550048828125,5177.2998046875,2471.0,1915.9000244140625,1712.0,619.5499877929688,4164.89990234375,584.5,2390.800048828125,1279.25,975.0499877929688,1929.449951171875,441.1000061035156,911.7999877929688,1770.6500244140625,5756.9501953125,3641.0,3108.85009765625,11721.2998046875,2212.64990234375,327.70001220703125,263.989990234375,305.45001220703125,1240.199951171875,1468.0,778.75,26003.900390625,1852.0,955.0,792.5,133.17999267578125,4028.300048828125,1671.1500244140625,3490.89990234375,11618.5498046875,294.1000061035156
